date,portfolio_value,value_AAPL,value_MSFT,value_NVDA,value_AMZN,value_TSLA,value_RY,value_TD,profit_loss_cad,profit_loss_status,profit_loss_AAPL,profit_loss_MSFT,profit_loss_NVDA,profit_loss_AMZN,profit_loss_TSLA,profit_loss_RY,profit_loss_TD,portfolio_daily_return,portfolio_drawdown_pct
2010-10-18,104975.1893,22688.2453,20115.1569,15865.0452,16249.8554,9823.8297,10377.2753,9855.7815,4975.1893,Profit,2688.2453,115.1569,865.0452,1249.8554,-176.1703,377.2753,-144.2185,0.0081,0.0
2010-10-19,104405.1582,22409.5875,19839.1235,16003.426,15995.4643,9879.3665,10386.52,9891.6704,4405.1582,Profit,2409.5875,-160.8765,1003.426,995.4643,-120.6335,386.52,-108.3296,-0.0054,-0.543
2010-10-20,104749.1266,22367.4262,19903.0906,15921.0579,15913.1426,10122.6359,10487.8414,10033.932,4749.1266,Profit,2367.4262,-96.9094,921.0579,913.1426,122.6359,487.8414,33.932,0.0033,-0.2153
2010-10-21,104897.4648,22268.141,19963.1764,15619.5618,16525.595,10159.6987,10453.2078,9908.084,4897.4648,Profit,2268.141,-36.8236,619.5618,1525.595,159.6987,453.2078,-91.916,0.0014,-0.074
2010-10-22,106170.6942,22184.6326,19992.7959,16670.1153,16991.9859,10174.7492,10283.0778,9873.3375,6170.6942,Profit,2184.6326,-7.2041,1670.1153,1991.9859,174.7492,283.0778,-126.6625,0.0121,0.0
2010-10-25,105667.9553,22145.0781,19719.605,16715.5019,16871.3902,10173.7659,10199.2721,9843.342,5667.9553,Profit,2145.0781,-280.395,1715.5019,1871.3902,173.7659,199.2721,-156.658,-0.0047,-0.4735
2010-10-26,106612.9203,22139.3038,20322.5759,16703.1346,17007.821,10448.1699,10228.2172,9763.6979,6612.9203,Profit,2139.3038,322.5759,1703.1346,2007.821,448.1699,228.2172,-236.3021,0.0089,0.0
2010-10-27,107297.7603,22332.5174,20636.2059,17100.987,16922.6976,10369.5442,10188.5073,9747.3009,7297.7603,Profit,2332.5174,636.2059,2100.987,1922.6976,369.5442,188.5073,-252.6991,0.0064,0.0
2010-10-28,105962.7066,21892.7767,20580.195,16921.3621,16662.288,10343.7495,9981.4398,9580.8955,5962.7066,Profit,1892.7767,580.195,1921.3621,1662.288,343.7495,-18.5602,-419.1045,-0.0124,-1.2443
2010-10-29,106126.8949,21557.5934,20853.5527,16856.5242,16478.8533,10646.3884,10035.355,9698.628,6126.8949,Profit,1557.5934,853.5527,1856.5242,1478.8533,646.3884,35.355,-301.372,0.0015,-1.0912
2010-11-01,105614.4872,21673.9223,20970.0349,16796.0689,16131.8011,10383.4822,9989.5081,9669.6696,5614.4872,Profit,1673.9223,970.0349,1796.0689,1131.8011,383.4822,-10.4919,-330.3304,-0.0048,-1.5688
2010-11-02,106529.5689,21965.0016,21233.4039,17073.8511,16273.6042,10268.3105,9999.8334,9715.5642,6529.5689,Profit,1965.0016,1233.4039,2073.8511,1273.6042,268.3105,-0.1666,-284.4358,0.0087,-0.7159
2010-11-03,107289.7653,22193.6965,20937.7687,17200.6452,16643.665,10512.2403,10046.5009,9755.2487,7289.7653,Profit,2193.6965,937.7687,2200.6452,1643.665,512.2403,46.5009,-244.7513,0.0071,-0.0075
2010-11-04,108949.111,22427.2906,20880.2867,17114.795,16576.6596,11942.6603,10186.201,9821.2178,8949.111,Profit,2427.2906,880.2867,2114.795,1576.6596,1942.6603,186.201,-178.7822,0.0155,0.0
2010-11-05,108893.6736,22326.4381,20638.9805,17370.6044,16742.1683,11711.4844,10212.7765,9891.2215,8893.6736,Profit,2326.4381,638.9805,2370.6044,1742.1683,1711.4844,212.7765,-108.7785,-0.0005,-0.0509
2010-11-08,109361.6313,22448.1425,20623.5775,17468.7618,16873.5615,11978.6178,10161.3742,9807.5961,9361.6313,Profit,2448.1425,623.5775,2468.7618,1873.5615,1978.6178,161.3742,-192.4039,0.0043,0.0
2010-11-09,108460.5696,22250.4872,20715.564,17353.3143,16689.8154,11800.2011,9998.0208,9653.1668,8460.5696,Profit,2250.4872,715.564,2353.3143,1689.8154,1800.2011,-1.9792,-346.8332,-0.0082,-0.8239
2010-11-10,111435.3838,22397.762,20716.0364,17568.0597,16996.5418,14071.9265,9998.1524,9686.9049,11435.3838,Profit,2397.762,716.0364,2568.0597,1996.5418,4071.9265,-1.8476,-313.0951,0.0274,0.0
2010-11-11,109890.0471,22296.2759,20511.2411,17386.0935,16706.2868,13439.268,9891.7821,9659.0996,9890.0471,Profit,2296.2759,511.2411,2386.0935,1706.2868,3439.268,-108.2179,-340.9004,-0.0139,-1.3868
2010-11-12,110625.0951,21827.3703,20326.2344,18394.0821,16348.5702,14391.9412,9770.7673,9566.1296,10625.0951,Profit,1827.3703,326.2344,3394.0821,1348.5702,4391.9412,-229.2327,-433.8704,0.0067,-0.7271
2010-11-15,110014.1642,21726.4521,20240.4972,18146.9778,15656.2161,14832.8478,9778.7859,9632.3873,10014.1642,Profit,1726.4521,240.4972,3146.9778,656.2161,4832.8478,-221.2141,-367.6127,-0.0055,-1.2754
2010-11-16,109570.863,21691.8624,20269.5054,17904.6763,15802.2599,14524.3381,9792.1263,9586.0946,9570.863,Profit,1691.8624,269.5054,2904.6763,802.2599,4524.3381,-207.8737,-413.9054,-0.004,-1.6732
2010-11-17,109330.1416,21564.4118,20032.0345,18153.4616,15822.1438,14402.3553,9763.406,9592.3287,9330.1416,Profit,1564.4118,32.0345,3153.4616,822.1438,4402.3553,-236.594,-407.6713,-0.0022,-1.8892
2010-11-18,111473.9249,22062.2149,20180.5582,18648.4507,16350.6377,14550.5347,9946.5053,9735.0235,11473.9249,Profit,2062.2149,180.5582,3648.4507,1350.6377,4550.5347,-53.4947,-264.9765,0.0196,0.0
2010-11-19,113204.8302,22013.552,20130.1394,19321.984,16470.2329,15136.4125,10255.3696,9877.1398,13204.8302,Profit,2013.552,130.1394,4321.984,1470.2329,5136.4125,255.3696,-122.8602,0.0155,0.0
2010-11-22,115086.0424,22444.8271,20119.3527,19295.6887,16991.8077,16279.9906,10120.3578,9834.0177,15086.0424,Profit,2444.8271,119.3527,4295.6887,1991.8077,6279.9906,120.3578,-165.9823,0.0166,0.0
2010-11-23,114475.703,22237.2117,19754.9254,18951.9279,16868.9135,16946.2094,9995.0544,9721.4606,14475.703,Profit,2237.2117,-245.0746,3951.9279,1868.9135,6946.2094,-4.9456,-278.5394,-0.0053,-0.5303
2010-11-24,115901.2988,22373.1278,19682.8734,19159.4091,17538.8307,17154.8778,10130.1496,9862.0304,15901.2988,Profit,2373.1278,-317.1266,4159.4091,2538.8307,7154.8778,130.1496,-137.9696,0.0125,0.0
2010-11-26,116332.5574,22570.9731,19752.7881,19077.3412,17677.8595,17222.6014,10173.667,9857.3272,16332.5574,Profit,2570.9731,-247.2119,4077.3412,2677.8595,7222.6014,173.667,-142.6728,0.0037,0.0
2010-11-29,116996.6403,22780.2357,19868.1217,19357.945,17969.5692,16798.9989,10291.0639,9930.7059,16996.6403,Profit,2780.2357,-131.8783,4357.945,2969.5692,6798.9989,291.0639,-69.2941,0.0057,0.0
2010-11-30,116562.9941,22453.823,19904.0194,19229.2899,17623.631,17350.8355,10150.5049,9850.8904,16562.9941,Profit,2453.823,-95.9806,4229.2899,2623.631,7350.8355,150.5049,-149.1096,-0.0037,-0.3706
2010-12-01,117337.7385,22598.1953,20307.3347,19872.6256,17559.437,16698.6409,10378.6369,9922.8681,17337.7385,Profit,2598.1953,307.3347,4872.6256,2559.437,6698.6409,378.6369,-77.1319,0.0066,0.0
2010-12-02,115963.6015,22469.4894,20736.9795,19882.7115,17360.4452,15549.9454,10301.9193,9662.1111,15963.6015,Profit,2469.4894,736.9795,4882.7115,2360.4452,5549.9454,301.9193,-337.8889,-0.0117,-1.1711
2010-12-03,115681.5597,22449.9116,20864.5461,20480.2405,17300.9305,15157.6066,9869.5118,9558.8127,15681.5597,Profit,2449.9116,864.5461,5480.2405,2300.9305,5157.6066,-130.4882,-441.1873,-0.0024,-1.4115
2010-12-06,114592.9445,22639.9554,20720.8644,20092.2339,17530.8407,14586.7649,9669.5727,9352.7126,14592.9445,Profit,2639.9554,720.8644,5092.2339,2530.8407,4586.7649,-330.4273,-647.2874,-0.0094,-2.3392
2010-12-07,116120.5568,22579.3003,20816.6592,20809.4727,17465.3781,15241.1558,9712.4641,9496.1267,16120.5568,Profit,2579.3003,816.6592,5809.4727,2465.3781,5241.1558,-287.5359,-503.8733,0.0133,-1.0373
2010-12-08,117320.8698,22792.6924,21107.1198,21003.446,17428.3081,15641.6191,9699.467,9648.2173,17320.8698,Profit,2792.6924,1107.1198,6003.446,2428.3081,5641.6191,-300.533,-351.7827,0.0103,-0.0144
2010-12-09,116452.9884,22699.7611,20990.257,20650.3198,17284.234,15485.4803,9674.3529,9668.5834,16452.9884,Profit,2699.7611,990.257,5650.3198,2284.234,5485.4803,-325.6471,-331.4166,-0.0074,-0.754
2010-12-10,116655.8177,22746.5869,21179.6602,20768.3487,17351.7543,15221.8134,9731.8018,9655.8524,16655.8177,Profit,2746.5869,1179.6602,5768.3487,2351.7543,5221.8134,-268.1982,-344.1476,0.0017,-0.5812
2010-12-13,115099.934,22717.0114,21012.0011,20148.7869,17136.2245,14684.7258,9706.6391,9694.5451,15099.934,Profit,2717.0114,1012.0011,5148.7869,2136.2245,4684.7258,-293.3609,-305.4549,-0.0133,-1.9071
2010-12-14,114153.9227,22610.9007,21285.7543,20168.8386,17097.2242,13706.9039,9637.8329,9646.4681,14153.9227,Profit,2610.9007,1285.7543,5168.8386,2097.2242,3706.9039,-362.1671,-353.5319,-0.0082,-2.7134
2010-12-15,114364.515,22602.0527,21453.0419,19707.4692,17247.1308,14212.4551,9580.259,9562.1064,14364.515,Profit,2602.0527,1453.0419,4707.4692,2247.1308,4212.4551,-419.741,-437.8936,0.0018,-2.5339
2010-12-16,115548.9181,22709.5172,21604.2982,19777.1098,17526.3709,14824.4146,9568.8327,9538.3746,15548.9181,Profit,2709.5172,1604.2982,4777.1098,2526.3709,4824.4146,-431.1673,-461.6254,0.0104,-1.5245
2010-12-17,116335.2197,22818.8047,21685.6758,20023.7339,17599.2988,15191.1095,9508.9528,9507.6441,16335.2197,Profit,2818.8047,1685.6758,5023.7339,2599.2988,5191.1095,-491.0472,-492.3559,0.0068,-0.8544
2010-12-20,117254.7357,23055.3364,21727.2375,20045.0463,18262.0855,15437.6661,9398.4258,9328.9381,17254.7357,Profit,3055.3364,1727.2375,5045.0463,3262.0855,5437.6661,-601.5742,-671.0619,0.0079,-0.0707
2010-12-21,119237.9799,23189.0869,21920.0176,20822.4403,18402.1265,15705.8044,9545.1453,9653.3589,19237.9799,Profit,3189.0869,1920.0176,5822.4403,3402.1265,5705.8044,-454.8547,-346.6411,0.0169,0.0
2010-12-22,119658.1245,23197.651,21958.4432,20992.2795,18354.2884,15843.7348,9597.3744,9714.3531,19658.1245,Profit,3197.651,1958.4432,5992.2795,3354.2884,5843.7348,-402.6256,-285.6469,0.0035,0.0
2010-12-23,117525.445,22967.2316,21931.7811,20728.8456,18043.985,14534.1349,9579.7291,9739.7377,17525.445,Profit,2967.2316,1931.7811,5728.8456,3043.985,4534.1349,-420.2709,-260.2623,-0.0178,-1.7823
2010-12-27,115314.7611,23041.6315,21747.6733,20840.2707,17999.5145,12341.193,9572.917,9771.5611,15314.7611,Profit,3041.6315,1747.6733,5840.2707,2999.5145,2341.193,-427.083,-228.4389,-0.0188,-3.6298
2010-12-28,115605.5449,23097.4109,21705.73,20757.3623,17895.7524,12756.6351,9614.0021,9778.6521,15605.5449,Profit,3097.4109,1705.73,5757.3623,2895.7524,2756.6351,-385.9979,-221.3479,0.0025,-3.3868
2010-12-29,115501.0682,22875.3913,21476.0465,20568.1918,17955.9229,13272.1625,9605.7883,9747.5649,15501.0682,Profit,2875.3913,1476.0465,5568.1918,2955.9229,3272.1625,-394.2117,-252.4351,-0.0009,-3.4741
2010-12-30,114839.4451,22776.1765,21398.3584,20649.4793,17905.9449,12691.0647,9630.1538,9788.2675,14839.4451,Profit,2776.1765,1398.3584,5649.4793,2905.9449,2691.0647,-369.8462,-211.7325,-0.0057,-4.027
2010-12-31,114508.6634,22555.0345,21311.153,21088.8759,17525.4879,12672.9998,9610.3169,9744.7955,14508.6634,Profit,2555.0345,1311.153,6088.8759,2525.4879,2672.9998,-389.6831,-255.2045,-0.0029,-4.3035
2011-01-03,116208.4854,23042.8399,21359.1328,21661.1301,17936.364,12668.2916,9690.4654,9850.2616,16208.4854,Profit,3042.8399,1359.1328,6661.1301,2936.364,2668.2916,-309.5346,-149.7384,0.0148,-2.8829
2011-01-04,116678.1346,23257.1869,21527.516,21676.439,18085.7244,12743.1062,9632.7822,9755.3799,16678.1346,Profit,3257.1869,1527.516,6676.439,3085.7244,2743.1062,-367.2178,-244.6201,0.004,-2.4904
2011-01-05,118342.6641,23358.3656,21379.7593,23245.3953,18249.7628,12769.5109,9597.7989,9742.0713,18342.6641,Profit,3358.3656,1379.7593,8245.3953,3249.7628,2769.5109,-402.2011,-257.9287,0.0143,-1.0993
2011-01-06,122481.195,23356.3524,22021.4325,26486.8083,18110.595,13278.586,9512.3153,9715.1055,22481.195,Profit,3356.3524,2021.4325,11486.8083,3110.595,3278.586,-487.6847,-284.8945,0.035,0.0
2011-01-07,123316.2357,23477.0127,21806.6305,27176.311,18038.225,13423.019,9603.1509,9791.8866,23316.2357,Profit,3477.0127,1806.6305,12176.311,3038.225,3423.019,-396.8491,-208.1134,0.0068,0.0
2011-01-10,124268.4193,23894.0104,21499.8012,28181.478,17943.1852,13510.5874,9529.1216,9710.2356,24268.4193,Profit,3894.0104,1499.8012,13181.478,2943.1852,3510.5874,-470.8784,-289.7644,0.0077,0.0
2011-01-11,122934.5149,23786.675,21364.8078,27685.6484,17870.4511,12774.578,9702.925,9749.4297,22934.5149,Profit,3786.675,1364.8078,12685.6484,2870.4511,2774.578,-297.075,-250.5703,-0.0107,-1.0734
2011-01-12,127263.6939,23888.337,21614.7453,31704.5755,17774.9688,12724.2662,9771.8063,9784.9949,27263.6939,Profit,3888.337,1614.7453,16704.5755,2774.9688,2724.2662,-228.1937,-215.0051,0.0352,0.0
2011-01-13,126905.5482,23981.8384,21352.5729,31773.4957,17922.246,12380.0501,9747.2606,9748.0845,26905.5482,Profit,3981.8384,1352.5729,16773.4957,2922.246,2380.0501,-252.7394,-251.9155,-0.0028,-0.2814
2011-01-14,128412.1425,24258.72,21516.8262,32162.0426,18299.8171,12202.5162,9941.4856,10030.7347,28412.1425,Profit,4258.72,1516.8262,17162.0426,3299.8171,2202.5162,-58.5144,30.7347,0.0119,0.0
2011-01-18,127717.7886,23735.1964,21802.172,31431.4159,18555.3047,12158.9293,9967.7996,10066.9707,27717.7886,Profit,3735.1964,1802.172,16431.4159,3555.3047,2158.9293,-32.2004,66.9707,-0.0054,-0.5407
2011-01-19,125622.4143,23676.3245,21721.1181,30665.2485,18181.5729,11427.6569,9944.0724,10006.4211,25622.4143,Profit,3676.3245,1721.1181,15665.2485,3181.5729,1427.6569,-55.9276,6.4211,-0.0164,-2.1725
2011-01-20,124716.1761,23393.7741,21764.4206,30880.5342,17814.2902,10824.2237,10006.1039,10032.8293,24716.1761,Profit,3393.7741,1764.4206,15880.5342,2814.2902,824.2237,6.1039,32.8293,-0.0072,-2.8782
2011-01-21,122796.914,22841.224,21390.0616,30418.3243,17272.5534,10963.4676,9953.6105,9957.6725,22796.914,Profit,2841.224,1390.0616,15418.3243,2272.5534,963.4676,-46.3895,-42.3275,-0.0154,-4.3728
2011-01-24,127702.9987,23565.8168,21637.8618,33813.5471,17198.0162,11640.5741,9838.8176,10008.365,27702.9987,Profit,3565.8168,1637.8618,18813.5471,2198.0162,1640.5741,-161.1824,8.365,0.04,-0.5522
2011-01-25,127626.403,23970.1068,21807.2777,32945.5602,17273.3777,11792.2488,9857.3191,9980.5127,27626.403,Profit,3970.1068,1807.2777,17945.5602,2273.3777,1792.2488,-142.6809,-19.4873,-0.0006,-0.6119
2011-01-26,128199.2673,24062.306,21988.4032,33617.7127,17088.6586,11786.6363,9764.5381,9891.0125,28199.2673,Profit,4062.306,1988.4032,18617.7127,2088.6586,1786.6363,-235.4619,-108.9875,0.0045,-0.1658
2011-01-27,129133.577,23990.1421,22028.1172,33481.7333,17949.7283,11853.2618,9867.4624,9963.1319,29133.577,Profit,3990.1421,2028.1172,18481.7333,2949.7283,1853.2618,-132.5376,-36.8681,0.0073,0.0
2011-01-28,125404.8116,23607.0138,21280.311,32669.3389,16736.559,11476.7557,9831.2027,9803.6304,25404.8116,Profit,3607.0138,1280.311,17669.3389,1736.559,1476.7557,-168.7973,-196.3696,-0.0289,-2.8875
2011-01-31,126263.6625,23906.7299,21331.9603,32998.211,16643.0072,11556.6805,9931.0167,9896.0571,26263.6625,Profit,3906.7299,1331.9603,17998.211,1643.0072,1556.6805,-68.9833,-103.9429,0.0068,-2.2224
2011-02-01,126947.5903,24072.5665,21316.4125,33417.736,16716.8513,11351.1413,10035.0854,10037.7973,26947.5903,Profit,4072.5665,1316.4125,18417.736,1716.8513,1351.1413,35.0854,37.7973,0.0054,-1.6928
2011-02-02,128037.8217,23925.0735,21193.2405,34798.9026,16788.5243,11320.7102,9965.8984,10045.4722,28037.8217,Profit,3925.0735,1193.2405,19798.9026,1788.5243,1320.7102,-34.1016,45.4722,0.0086,-0.8485
2011-02-03,127432.6474,23909.6417,21012.111,34197.4713,16836.5483,11194.4426,10066.4601,10215.9724,27432.6474,Profit,3909.6417,1012.111,19197.4713,1836.5483,1194.4426,66.4601,215.9724,-0.0047,-1.3172
2011-02-04,128885.8813,24118.9536,21105.3619,34984.4109,17051.7179,11113.9293,10157.2818,10354.2259,28885.8813,Profit,4118.9536,1105.3619,19984.4109,2051.7179,1113.9293,157.2818,354.2259,0.0114,-0.1918
2011-02-07,127652.737,24455.8685,21399.3222,33477.3508,17074.2723,10912.6175,10045.968,10287.3377,27652.737,Profit,4455.8685,1399.3222,18477.3508,2074.2723,912.6175,45.968,287.3377,-0.0096,-1.1468
2011-02-08,128449.647,24735.9106,21503.8572,32549.0286,17751.7409,11607.7674,10039.9714,10261.371,28449.647,Profit,4735.9106,1503.8572,17549.0286,2751.7409,1607.7674,39.9714,261.371,0.0062,-0.5296
2011-02-09,127748.6284,25048.8085,21353.8293,31891.9449,18043.3311,11046.5574,10087.9683,10276.1889,27748.6284,Profit,5048.8085,1353.8293,16891.9449,3043.3311,1046.5574,87.9683,276.1889,-0.0055,-1.0725
2011-02-10,126768.6897,24814.5879,21012.5684,31267.7003,18146.5234,11055.4428,10137.4967,10334.3701,26768.6897,Profit,4814.5879,1012.5684,16267.7003,3146.5234,1055.4428,137.4967,334.3701,-0.0077,-1.8313
2011-02-11,127490.9485,24846.6905,20712.9052,31992.5637,18346.4413,11016.6718,10175.4434,10400.2325,27490.9485,Profit,4846.6905,712.9052,16992.5637,3346.4413,1016.6718,175.4434,400.2325,0.0057,-1.272
2011-02-14,127065.4545,24958.7796,20659.8557,31446.5448,18426.3118,10916.2635,10205.9333,10451.7658,27065.4545,Profit,4958.7796,659.8557,16446.5448,3426.3118,916.2635,205.9333,451.7658,-0.0033,-1.6015
2011-02-15,126106.4155,25016.0255,20582.667,30692.6845,18295.506,10804.9387,10267.2397,10447.3542,26106.4155,Profit,5016.0255,582.667,15692.6845,3295.506,804.9387,267.2397,447.3542,-0.0075,-2.3442
2011-02-16,128077.5459,25157.2725,20560.4414,31717.0027,18003.7904,11661.1726,10361.3703,10616.496,28077.5459,Profit,5157.2725,560.4414,16717.0027,3003.7904,1661.1726,361.3703,616.496,0.0156,-0.8178
2011-02-17,130960.4146,24786.0753,20670.8272,34780.1116,18084.3617,11661.1726,10361.3703,10616.496,30960.4146,Profit,4786.0753,670.8272,19780.1116,3084.3617,1661.1726,361.3703,616.496,0.0225,0.0
2011-02-18,129337.0677,24225.0783,20537.6395,34679.4928,17946.5723,10902.5121,10501.0056,10544.7672,29337.0677,Profit,4225.0783,537.6395,19679.4928,2946.5723,902.5121,501.0056,544.7672,-0.0124,-1.2396
2011-02-22,123747.3646,23470.2506,20240.689,31502.1973,17412.7237,10316.7347,10381.287,10423.4823,23747.3646,Profit,3470.2506,240.689,16502.1973,2412.7237,316.7347,381.287,423.4823,-0.0432,-5.5078
2011-02-23,122804.4494,23905.5755,20374.1353,30205.44,17164.1904,10365.7331,10393.7954,10395.5797,22804.4494,Profit,3905.5755,374.1353,15205.44,2164.1904,365.7331,393.7954,395.5797,-0.0076,-6.2278
2011-02-24,123378.9147,23726.522,20342.9148,30682.7187,17125.4563,10609.749,10442.4005,10449.1534,23378.9147,Profit,3726.522,342.9148,15682.7187,2125.4563,609.749,442.4005,449.1534,0.0047,-5.7892
2011-02-25,124600.3921,24005.7734,20110.1171,31217.7512,17019.0629,11081.0652,10476.5331,10690.0892,24600.3921,Profit,4005.7734,110.1171,16217.7512,2019.0629,1081.0652,476.5331,690.0892,0.0099,-4.8564
2011-02-28,123477.6798,24184.3107,19988.5881,30375.039,16521.0273,11132.4823,10526.8102,10749.4222,23477.6798,Profit,4184.3107,-11.4119,15375.039,1521.0273,1132.4823,526.8102,749.4222,-0.009,-5.7137
2011-03-01,120926.84,23924.7192,19677.524,29036.6774,16160.6128,11160.344,10432.7799,10534.1827,20926.84,Profit,3924.7192,-322.476,14036.6774,1160.6128,1160.344,432.7799,534.1827,-0.0207,-7.6615
2011-03-02,120209.3328,24095.6099,19598.3906,27799.595,16391.5273,11187.2726,10526.5668,10610.3707,20209.3328,Profit,4095.6099,-401.6094,12799.595,1391.5273,1187.2726,526.5668,610.3707,-0.0059,-8.2094
2011-03-03,122373.5098,24637.0994,19716.8524,28003.354,16486.8902,11360.8017,11100.8934,11067.6187,22373.5098,Profit,4637.0994,-283.1476,13003.354,1486.8902,1360.8017,1100.8934,1067.6187,0.018,-6.5569
2011-03-04,121746.8777,24582.8615,19464.401,27742.5016,16324.567,11596.5423,10996.2383,11039.7659,21746.8777,Profit,4582.8615,-535.599,12742.5016,1324.567,1596.5423,996.2383,1039.7659,-0.0051,-7.0354
2011-03-07,120800.292,24329.6568,19338.4933,27434.4617,16118.0002,11620.5786,11013.0802,10946.0212,20800.292,Profit,4329.6568,-661.5067,12434.4617,1118.0002,1620.5786,1013.0802,946.0212,-0.0078,-7.7582
2011-03-08,119367.7389,24291.8104,19430.0933,26137.8845,15868.3901,11460.5928,11155.6277,11023.3401,19367.7389,Profit,4291.8104,-569.9067,11137.8845,868.3901,1460.5928,1155.6277,1023.3401,-0.0119,-8.852
2011-03-09,118573.2885,24001.3365,19363.0211,25521.6847,16029.0884,11456.5449,11208.9154,10992.6976,18573.2885,Profit,4001.3365,-636.9789,10521.6847,1029.0884,1456.5449,1208.9154,992.6976,-0.0067,-9.4587
2011-03-10,115694.2107,23716.0198,19088.2252,24000.5763,15826.3532,11179.2127,10951.7233,10932.1003,15694.2107,Profit,3716.0198,-911.7748,9000.5763,826.3532,1179.2127,951.7233,932.1003,-0.0243,-11.6571
2011-03-11,116878.6132,24088.9862,19303.2308,24184.2236,16015.1387,11210.6055,11048.2018,11028.2265,16878.6132,Profit,4088.9862,-696.7692,9184.2236,1015.1387,1210.6055,1048.2018,1028.2265,0.0102,-10.7527
2011-03-14,117016.8265,24258.9336,19358.3628,24449.2784,15928.2553,10856.4778,11107.3575,11058.1611,17016.8265,Profit,4258.9336,-641.6372,9449.2784,928.2553,856.4778,1107.3575,1058.1611,0.0012,-10.6472
2011-03-15,115685.1069,23874.266,19269.2668,23895.8152,15885.3627,10794.3596,10988.3113,10977.7253,15685.1069,Profit,3874.266,-730.7332,8895.8152,885.3627,794.3596,988.3113,977.7253,-0.0114,-11.6641
2011-03-16,114528.1425,23009.6885,18981.8435,23932.6166,15990.6774,10829.2765,10904.068,10879.9721,14528.1425,Profit,3009.6885,-1018.1565,8932.6166,990.6774,829.2765,904.068,879.9721,-0.01,-12.5475
2011-03-17,114842.6299,23258.6956,18911.1827,24300.9317,15576.5317,10788.5605,11068.7611,10937.9667,14842.6299,Profit,3258.6956,-1088.8173,9300.9317,576.5317,788.5605,1068.7611,937.9667,0.0027,-12.3074
2011-03-18,113877.9188,22883.6246,18847.0987,23873.7823,15593.8351,10814.47,10945.6004,10919.5077,13877.9188,Profit,2883.6246,-1152.9013,8873.7823,593.8351,814.47,945.6004,919.5077,-0.0084,-13.044
2011-03-21,114788.2884,23312.849,19116.3455,23894.5544,15742.242,10629.9599,11045.1375,11047.2001,14788.2884,Profit,3312.849,-883.6545,8894.5544,742.242,629.9599,1045.1375,1047.2001,0.008,-12.3489
2011-03-22,114047.317,23433.3028,19081.7811,23462.9624,15548.0293,10371.0514,11030.0001,11120.1899,14047.317,Profit,3433.3028,-918.2189,8462.9624,548.0293,371.0514,1030.0001,1120.1899,-0.0065,-12.9147
2011-03-23,115536.8494,23418.0399,19367.3697,24077.121,15893.8931,10436.7654,11088.6642,11254.9961,15536.8494,Profit,3418.0399,-632.6303,9077.121,893.8931,436.7654,1088.6642,1254.9961,0.0131,-11.7773
2011-03-24,117849.3719,23645.8362,19426.9901,25799.647,16327.3119,10415.1622,11000.5152,11233.9094,17849.3719,Profit,3645.8362,-573.0099,10799.647,1327.3119,415.1622,1000.5152,1233.9094,0.02,-10.0115
2011-03-25,117672.9127,24165.7559,19344.6837,25074.2434,16366.0734,10643.7113,10978.109,11100.3362,17672.9127,Profit,4165.7559,-655.3163,10074.2434,1366.0734,643.7113,978.109,1100.3362,-0.0015,-10.1462
2011-03-28,118181.7017,24038.4813,19141.1888,25950.6352,16176.8943,10855.3654,10942.6614,11076.4754,18181.7017,Profit,4038.4813,-858.8112,10950.6352,1176.8943,855.3654,942.6614,1076.4754,0.0043,-9.7577
2011-03-29,119147.3613,24083.8899,19212.0983,25759.6036,16685.4318,11171.6408,11031.8582,11202.8387,19147.3613,Profit,4083.8899,-787.9017,10759.6036,1685.4318,1171.6408,1031.8582,1202.8387,0.0082,-9.0203
2011-03-30,118251.2167,23804.5048,19208.5587,24665.5247,17061.5345,11020.246,11098.8644,11391.9836,18251.2167,Profit,3804.5048,-791.4413,9665.5247,2061.5345,1020.246,1098.8644,1391.9836,-0.0075,-9.7046
2011-03-31,120051.1831,23807.4659,19049.7187,24689.0584,17136.1051,12903.2929,11113.1541,11352.3879,20051.1831,Profit,3807.4659,-950.2813,9689.0584,2136.1051,2903.2929,1113.1541,1352.3879,0.0152,-8.3302
2011-04-01,118265.671,23328.2574,18943.6346,24123.5882,16979.1678,12282.9074,11190.119,11417.9965,18265.671,Profit,3328.2574,-1056.3654,9123.5882,1979.1678,2282.9074,1190.119,1417.9965,-0.0149,-9.6936
2011-04-04,117615.1327,23217.5221,19093.9142,23382.6355,17333.5815,11962.3257,11183.9908,11441.163,17615.1327,Profit,3217.5221,-906.0858,8382.6355,2333.5815,1962.3257,1183.9908,1441.163,-0.0055,-10.1903
2011-04-05,117684.0007,22959.0499,19178.279,23317.4974,17478.249,12310.3026,11121.7644,11318.8584,17684.0007,Profit,2959.0499,-821.721,8317.4974,2478.249,2310.3026,1121.7644,1318.8584,0.0006,-10.1377
2011-04-06,116929.9812,22785.292,19356.9126,23044.3979,17153.7198,12152.6422,11103.4211,11333.5955,16929.9812,Profit,2785.292,-643.0874,8044.3979,2153.7198,2152.6422,1103.4211,1333.5955,-0.0064,-10.7135
2011-04-07,118337.5025,22799.424,19405.3309,23900.0176,17364.5684,12503.2315,11126.7817,11238.1484,18337.5025,Profit,2799.424,-594.6691,8900.0176,2364.5684,2503.2315,1126.7817,1238.1484,0.012,-9.6387
